participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.fee_per_correct_answer,session.config.forecast_bonus_threshold_pct,session.config.players_per_group,session.config.trading_api_base,session.config.trading_api_timeout_seconds,session.config.trading_day_duration,session.config.step,session.config.max_orders_per_minute,session.config.noise_trader_start_second,session.config.hybrid_noise_traders,session.config.initial_midpoint,session.config.initial_spread,session.config.initial_cash,session.config.initial_stocks,session.config.alert_streak_frequency,session.config.alert_window_size,session.config.hybrid_noise_trader_probability,session.config.forecast_bonus_amount,trader_bridge_app.1.player.id_in_group,trader_bridge_app.1.player.role,trader_bridge_app.1.player.payoff,trader_bridge_app.1.player.trader_uuid,trader_bridge_app.1.player.current_cash,trader_bridge_app.1.player.num_shares,trader_bridge_app.1.player.dividend_per_share,trader_bridge_app.1.player.dividend_cash,trader_bridge_app.1.player.cash_after_dividend,trader_bridge_app.1.player.daybreak_snapshot_error,trader_bridge_app.1.player.assigned_initial_cash,trader_bridge_app.1.player.assigned_initial_shares,trader_bridge_app.1.player.forecast_price_next_day,trader_bridge_app.1.player.forecast_confidence_next_day,trader_bridge_app.1.player.forecast_survey_json,trader_bridge_app.1.player.realized_next_day_closing_price,trader_bridge_app.1.player.forecast_bonus_earned,trader_bridge_app.1.player.forecast_bonus_scored,trader_bridge_app.1.group.id_in_subsession,trader_bridge_app.1.group.trading_session_uuid,trader_bridge_app.1.group.trading_api_base,trader_bridge_app.1.group.trading_ws_base,trader_bridge_app.1.group.trading_init_error,trader_bridge_app.1.group.trading_day_duration_minutes,trader_bridge_app.1.group.treatment,trader_bridge_app.1.group.market_design,trader_bridge_app.1.group.group_composition,trader_bridge_app.1.group.noise_trader_draw,trader_bridge_app.1.group.noise_trader_present,trader_bridge_app.1.group.num_days,trader_bridge_app.1.group.dividends_csv,trader_bridge_app.1.group.observed_last_transaction_price,trader_bridge_app.1.group.closing_price,trader_bridge_app.1.subsession.round_number,trader_bridge_app.2.player.id_in_group,trader_bridge_app.2.player.role,trader_bridge_app.2.player.payoff,trader_bridge_app.2.player.trader_uuid,trader_bridge_app.2.player.current_cash,trader_bridge_app.2.player.num_shares,trader_bridge_app.2.player.dividend_per_share,trader_bridge_app.2.player.dividend_cash,trader_bridge_app.2.player.cash_after_dividend,trader_bridge_app.2.player.daybreak_snapshot_error,trader_bridge_app.2.player.assigned_initial_cash,trader_bridge_app.2.player.assigned_initial_shares,trader_bridge_app.2.player.forecast_price_next_day,trader_bridge_app.2.player.forecast_confidence_next_day,trader_bridge_app.2.player.forecast_survey_json,trader_bridge_app.2.player.realized_next_day_closing_price,trader_bridge_app.2.player.forecast_bonus_earned,trader_bridge_app.2.player.forecast_bonus_scored,trader_bridge_app.2.group.id_in_subsession,trader_bridge_app.2.group.trading_session_uuid,trader_bridge_app.2.group.trading_api_base,trader_bridge_app.2.group.trading_ws_base,trader_bridge_app.2.group.trading_init_error,trader_bridge_app.2.group.trading_day_duration_minutes,trader_bridge_app.2.group.treatment,trader_bridge_app.2.group.market_design,trader_bridge_app.2.group.group_composition,trader_bridge_app.2.group.noise_trader_draw,trader_bridge_app.2.group.noise_trader_present,trader_bridge_app.2.group.num_days,trader_bridge_app.2.group.dividends_csv,trader_bridge_app.2.group.observed_last_transaction_price,trader_bridge_app.2.group.closing_price,trader_bridge_app.2.subsession.round_number,trader_bridge_app.3.player.id_in_group,trader_bridge_app.3.player.role,trader_bridge_app.3.player.payoff,trader_bridge_app.3.player.trader_uuid,trader_bridge_app.3.player.current_cash,trader_bridge_app.3.player.num_shares,trader_bridge_app.3.player.dividend_per_share,trader_bridge_app.3.player.dividend_cash,trader_bridge_app.3.player.cash_after_dividend,trader_bridge_app.3.player.daybreak_snapshot_error,trader_bridge_app.3.player.assigned_initial_cash,trader_bridge_app.3.player.assigned_initial_shares,trader_bridge_app.3.player.forecast_price_next_day,trader_bridge_app.3.player.forecast_confidence_next_day,trader_bridge_app.3.player.forecast_survey_json,trader_bridge_app.3.player.realized_next_day_closing_price,trader_bridge_app.3.player.forecast_bonus_earned,trader_bridge_app.3.player.forecast_bonus_scored,trader_bridge_app.3.group.id_in_subsession,trader_bridge_app.3.group.trading_session_uuid,trader_bridge_app.3.group.trading_api_base,trader_bridge_app.3.group.trading_ws_base,trader_bridge_app.3.group.trading_init_error,trader_bridge_app.3.group.trading_day_duration_minutes,trader_bridge_app.3.group.treatment,trader_bridge_app.3.group.market_design,trader_bridge_app.3.group.group_composition,trader_bridge_app.3.group.noise_trader_draw,trader_bridge_app.3.group.noise_trader_present,trader_bridge_app.3.group.num_days,trader_bridge_app.3.group.dividends_csv,trader_bridge_app.3.group.observed_last_transaction_price,trader_bridge_app.3.group.closing_price,trader_bridge_app.3.subsession.round_number,trader_bridge_app.4.player.id_in_group,trader_bridge_app.4.player.role,trader_bridge_app.4.player.payoff,trader_bridge_app.4.player.trader_uuid,trader_bridge_app.4.player.current_cash,trader_bridge_app.4.player.num_shares,trader_bridge_app.4.player.dividend_per_share,trader_bridge_app.4.player.dividend_cash,trader_bridge_app.4.player.cash_after_dividend,trader_bridge_app.4.player.daybreak_snapshot_error,trader_bridge_app.4.player.assigned_initial_cash,trader_bridge_app.4.player.assigned_initial_shares,trader_bridge_app.4.player.forecast_price_next_day,trader_bridge_app.4.player.forecast_confidence_next_day,trader_bridge_app.4.player.forecast_survey_json,trader_bridge_app.4.player.realized_next_day_closing_price,trader_bridge_app.4.player.forecast_bonus_earned,trader_bridge_app.4.player.forecast_bonus_scored,trader_bridge_app.4.group.id_in_subsession,trader_bridge_app.4.group.trading_session_uuid,trader_bridge_app.4.group.trading_api_base,trader_bridge_app.4.group.trading_ws_base,trader_bridge_app.4.group.trading_init_error,trader_bridge_app.4.group.trading_day_duration_minutes,trader_bridge_app.4.group.treatment,trader_bridge_app.4.group.market_design,trader_bridge_app.4.group.group_composition,trader_bridge_app.4.group.noise_trader_draw,trader_bridge_app.4.group.noise_trader_present,trader_bridge_app.4.group.num_days,trader_bridge_app.4.group.dividends_csv,trader_bridge_app.4.group.observed_last_transaction_price,trader_bridge_app.4.group.closing_price,trader_bridge_app.4.subsession.round_number
11,zl9j31p5,,0,0,28,,,,0,,,0.0,0o20vskc,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,1,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,2,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,3,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,4
12,7ypvevht,,0,0,28,,,,0,,,0.0,0o20vskc,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,1,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,2,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,3,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,4
1,k5aob072,,0,6,28,trader_bridge_app,DayBreak,2026-03-10 09:10:12.861257,1,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,1,,0.0,df17fe89-668d-421d-b9cc-8778bd75f558,2285.0,23.0,0.0,0.0,2285.0,,2600.0,20.0,,,,,,,1,40b7e781-febd-41e8-a473-a8f0e52813cf,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,,,2,"[0.0, 8.0, 16.0, 24.0]",,,1,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,1,,,,,2,gh,gamified,human_only,,,2,,,,2,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,1,,,,,2,gh,gamified,human_only,,,2,,,,3,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,1,,,,,2,gh,gamified,human_only,,,2,,,,4
2,leam8k2u,,0,6,28,trader_bridge_app,DayBreak,2026-03-10 09:10:13.322715,1,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,2,,0.0,1d0e75e9-6d5e-4582-86e7-59c1e743a43c,3800.0,10.0,0.0,0.0,3800.0,,3800.0,10.0,,,,,,,1,40b7e781-febd-41e8-a473-a8f0e52813cf,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,,,2,"[0.0, 8.0, 16.0, 24.0]",,,1,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,1,,,,,2,gh,gamified,human_only,,,2,,,,2,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,1,,,,,2,gh,gamified,human_only,,,2,,,,3,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,1,,,,,2,gh,gamified,human_only,,,2,,,,4
3,a4rl9qkx,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,2,,,,,2,gh,gamified,human_only,,,2,,,,1,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,2,,,,,2,gh,gamified,human_only,,,2,,,,2,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,2,,,,,2,gh,gamified,human_only,,,2,,,,3,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,2,,,,,2,gh,gamified,human_only,,,2,,,,4
4,x2a0ejml,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,2,,,,,2,gh,gamified,human_only,,,2,,,,1,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,2,,,,,2,gh,gamified,human_only,,,2,,,,2,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,2,,,,,2,gh,gamified,human_only,,,2,,,,3,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,2,,,,,2,gh,gamified,human_only,,,2,,,,4
5,vwcjw062,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,3,,,,,2,nh,non_gamified,human_only,,,2,,,,1,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,3,,,,,2,nh,non_gamified,human_only,,,2,,,,2,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,3,,,,,2,nh,non_gamified,human_only,,,2,,,,3,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,3,,,,,2,nh,non_gamified,human_only,,,2,,,,4
6,k6l1f0bn,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,3,,,,,2,nh,non_gamified,human_only,,,2,,,,1,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,3,,,,,2,nh,non_gamified,human_only,,,2,,,,2,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,3,,,,,2,nh,non_gamified,human_only,,,2,,,,3,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,3,,,,,2,nh,non_gamified,human_only,,,2,,,,4
7,v9jz3lj9,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,4,,,,,2,nh,non_gamified,human_only,,,2,,,,1,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,4,,,,,2,nh,non_gamified,human_only,,,2,,,,2,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,4,,,,,2,nh,non_gamified,human_only,,,2,,,,3,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,4,,,,,2,nh,non_gamified,human_only,,,2,,,,4
8,5ff2by1o,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,4,,,,,2,nh,non_gamified,human_only,,,2,,,,1,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,4,,,,,2,nh,non_gamified,human_only,,,2,,,,2,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,4,,,,,2,nh,non_gamified,human_only,,,2,,,,3,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,4,,,,,2,nh,non_gamified,human_only,,,2,,,,4
9,qw6p73ug,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,5,,,,,2,gm,gamified,hybrid,,,2,,,,1,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,5,,,,,2,gm,gamified,hybrid,,,2,,,,2,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,5,,,,,2,gm,gamified,hybrid,,,2,,,,3,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,5,,,,,2,gm,gamified,hybrid,,,2,,,,4
10,f0nwnn15,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,5,,,,,2,gm,gamified,hybrid,,,2,,,,1,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,5,,,,,2,gm,gamified,hybrid,,,2,,,,2,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,5,,,,,2,gm,gamified,hybrid,,,2,,,,3,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,5,,,,,2,gm,gamified,hybrid,,,2,,,,4
11,l4amf5nj,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,1,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,2,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,3,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,4
12,v9930ou4,,0,0,28,,,,0,,,0.0,0j0j9xun,,,,,1,trader_bridge_demo,0.0,1.0,1,1,2,http://localhost:8001,20,1,1,30,5,1,100,10,2600,20,3,5,,,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,1,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,2,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,3,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,,,6,,,,,2,nm,non_gamified,hybrid,,,2,,,,4
1,wd5u0c9h,,1,29,28,trader_bridge_app,MarketTransition,2026-03-12 15:31:05.470639,1,,,0.0,7ewngjbf,,,,,0,main,0.0,1.0,10,5,2,http://localhost:8001,20,1,1,30,5,1,120,10,2600,20,3,5,0.2,20,1,,0.0,01617174-5219-4c0d-baf3-5ab0b6aa1de7,2480.0,21.0,8.0,168.0,2648.0,,2600.0,20.0,101.0,3,"{""forecast_price_next_day"": 101, ""forecast_confidence_next_day"": 3}",120.0,0.0,1,1,6f95b874-b43e-42bf-8d92-bfbf3fa41827,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,0.0,0,2,"[8.0, 8.0, 20.0, 20.0]",120.0,120.0,1,1,,0.0,01617174-5219-4c0d-baf3-5ab0b6aa1de7,2480.0,21.0,8.0,168.0,2648.0,,2600.0,20.0,,,,,0.0,0,1,6f95b874-b43e-42bf-8d92-bfbf3fa41827,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,0.0,0,2,"[8.0, 8.0, 20.0, 20.0]",120.0,120.0,2,1,,0.0,512ef31e-04fc-45aa-a72e-8e2a9fa5c3a5,2480.0,21.0,20.0,420.0,2900.0,,2600.0,20.0,103.0,3,"{""forecast_price_next_day"": 103, ""forecast_confidence_next_day"": 3}",120.0,0.0,1,1,3e00a361-97f1-44d0-8ef7-82e1df0a9f01,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,0.0,0,2,"[8.0, 8.0, 20.0, 20.0]",120.0,120.0,3,1,,0.0,512ef31e-04fc-45aa-a72e-8e2a9fa5c3a5,2480.0,21.0,20.0,420.0,2900.0,,2600.0,20.0,,,,,0.0,0,1,3e00a361-97f1-44d0-8ef7-82e1df0a9f01,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,0.0,0,2,"[8.0, 8.0, 20.0, 20.0]",120.0,120.0,4
2,sxl165nd,,1,29,28,trader_bridge_app,MarketTransition,2026-03-12 15:31:05.492410,1,,,0.0,7ewngjbf,,,,,0,main,0.0,1.0,10,5,2,http://localhost:8001,20,1,1,30,5,1,120,10,2600,20,3,5,0.2,20,2,,0.0,0e00fcdd-1683-4f76-8f0c-a1cb4f7da45d,3920.0,10.0,8.0,80.0,4000.0,,3800.0,10.0,101.0,3,"{""forecast_price_next_day"": 101, ""forecast_confidence_next_day"": 3}",120.0,0.0,1,1,6f95b874-b43e-42bf-8d92-bfbf3fa41827,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,0.0,0,2,"[8.0, 8.0, 20.0, 20.0]",120.0,120.0,1,2,,0.0,0e00fcdd-1683-4f76-8f0c-a1cb4f7da45d,3920.0,10.0,8.0,80.0,4000.0,,3800.0,10.0,,,,,0.0,0,1,6f95b874-b43e-42bf-8d92-bfbf3fa41827,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,0.0,0,2,"[8.0, 8.0, 20.0, 20.0]",120.0,120.0,2,2,,0.0,f903d6b8-c5b2-46c7-879b-c9ce51651347,3920.0,10.0,20.0,200.0,4120.0,,3800.0,10.0,103.0,3,"{""forecast_price_next_day"": 103, ""forecast_confidence_next_day"": 3}",120.0,0.0,1,1,3e00a361-97f1-44d0-8ef7-82e1df0a9f01,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,0.0,0,2,"[8.0, 8.0, 20.0, 20.0]",120.0,120.0,3,2,,0.0,f903d6b8-c5b2-46c7-879b-c9ce51651347,3920.0,10.0,20.0,200.0,4120.0,,3800.0,10.0,,,,,0.0,0,1,3e00a361-97f1-44d0-8ef7-82e1df0a9f01,http://localhost:8001,ws://localhost:8001,,1,gh,gamified,human_only,0.0,0,2,"[8.0, 8.0, 20.0, 20.0]",120.0,120.0,4
